trip_id,driver_id,start_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount
TRIP-07357,DRV-014,2024-06-28T04:04:08.109Z,15.096252,79.627435,15.062332,79.684552,14.21
TRIP-03323,DRV-026,2024-06-09T02:16:28.853Z,15.096358,79.621573,15.097371,79.633828,4.8
TRIP-26022,DRV-066,2024-06-12T02:18:25.899Z,15.155235,79.630178,15.156822,79.604929,11.19
TRIP-44342,DRV-078,2024-06-12T12:56:50.480Z,15.016001,79.6968,15.019676,79.721147,10.11
TRIP-39923,DRV-006,2024-06-17T02:46:56.808Z,15.05157,79.661378,15.059489,79.64477,7.78
TRIP-20416,DRV-094,2024-06-30T08:38:37.365Z,15.012355,79.71645,14.972938,79.691334,12.4
TRIP-08142,DRV-046,2024-06-21T17:24:07.493Z,14.986993,79.741007,14.968299,79.752739,9.08
TRIP-24625,DRV-081,2024-06-24T19:30:31.735Z,15.08105,79.787786,15.076767,79.723012,13.77
TRIP-21295,DRV-061,2024-06-29T14:45:58.707Z,14.958601,79.66579,14.944711,79.662326,8
TRIP-47388,DRV-027,2024-06-07T19:06:24.145Z,14.968669,79.679323,14.998775,79.686801,8.46
TRIP-12384,DRV-043,2024-06-04T03:51:31.799Z,15.080615,79.723587,15.11759,79.709373,9.85
TRIP-44887,DRV-085,2024-06-23T17:26:08.878Z,15.066778,79.622346,15.010571,79.562955,18.69
TRIP-25108,DRV-059,2024-06-13T00:55:08.846Z,15.023053,79.745126,15.038142,79.765267,7.89
TRIP-33307,DRV-006,2024-06-09T17:38:39.056Z,15.043217,79.750157,15.013582,79.737068,10.29
TRIP-09204,DRV-052,2024-06-07T10:49:38.078Z,15.060307,79.653484,15.188,79.507539,39.81
TRIP-22853,DRV-002,2024-06-20T07:37:31.564Z,15.016806,79.699742,15.004462,79.649419,13.4
TRIP-40234,DRV-056,2024-06-09T02:05:42.920Z,14.973774,79.777887,14.919397,79.789216,13.96
TRIP-30106,DRV-086,2024-06-08T17:55:29.873Z,14.997207,79.757357,15.006243,79.742549,6.41
TRIP-36220,DRV-076,2024-06-17T16:02:33.234Z,15.095814,79.796071,15.13581,79.817861,11.95
TRIP-46955,DRV-082,2024-06-12T07:21:56.645Z,14.967947,79.803343,14.938328,79.788959,10.76
TRIP-08591,DRV-017,2024-06-06T04:19:14.537Z,15.011816,79.641826,14.995452,79.633605,6.93
TRIP-46593,DRV-025,2024-06-07T10:10:44.303Z,15.010069,79.754336,14.950577,79.745661,15.65
TRIP-23983,DRV-006,2024-06-30T01:26:28.433Z,14.986985,79.676862,14.96771,79.68257,8.11
TRIP-44287,DRV-077,2024-06-05T16:27:18.797Z,15.142128,79.794297,15.11022,79.79505,8.39
TRIP-27324,DRV-048,2024-06-18T22:29:05.876Z,15.089364,79.625862,15.137353,79.58623,16.61
TRIP-15619,DRV-025,2024-06-09T14:38:38.624Z,15.033531,79.745961,15.011834,79.741839,6.64
TRIP-04153,DRV-085,2024-06-25T15:27:08.767Z,14.98554,79.633009,15.00201,79.647017,7.39
TRIP-10830,DRV-002,2024-06-19T05:36:44.505Z,14.997408,79.755657,15.011687,79.750421,7.31
TRIP-10832,DRV-011,2024-06-02T07:48:34.493Z,14.959993,79.745173,14.940882,79.753571,10.3
TRIP-01252,DRV-062,2024-06-21T03:22:57.984Z,15.079194,79.632763,15.085161,79.6373,4.76
TRIP-05806,DRV-046,2024-06-29T15:08:04.105Z,15.123426,79.660728,15.102975,79.651302,9.9
TRIP-09283,DRV-039,2024-06-08T01:41:26.744Z,15.047934,79.736779,15.074716,79.717606,7.68
TRIP-06072,DRV-065,2024-06-13T23:09:51.168Z,15.094326,79.788396,15.071174,79.742229,14.67
TRIP-48344,DRV-073,2024-06-04T18:25:48.479Z,15.15472,79.6764,15.207696,79.665002,13.35
TRIP-38657,DRV-074,2024-06-02T23:01:17.422Z,15.133004,79.633527,15.108822,79.61594,9.96
TRIP-03332,DRV-096,2024-06-05T06:07:43.406Z,15.109667,79.806949,15.103475,79.810971,6.58
TRIP-03128,DRV-098,2024-06-19T00:29:19.204Z,15.139442,79.7652,15.134184,79.720667,11.77
TRIP-02665,DRV-048,2024-06-23T22:18:40.537Z,15.042204,79.718373,15.035918,79.728998,6.17
TRIP-30785,DRV-006,2024-06-08T21:43:03.014Z,14.958995,79.716971,14.97675,79.731934,7.77
TRIP-45412,DRV-057,2024-06-03T12:20:04.869Z,15.00077,79.662261,15.001243,79.614692,11.69
TRIP-48803,DRV-007,2024-06-12T21:09:56.378Z,15.131264,79.722629,15.142538,79.714022,5.68
TRIP-04858,DRV-054,2024-06-28T14:06:30.921Z,14.997251,79.714403,15.034174,79.720039,13.51
TRIP-45519,DRV-055,2024-06-12T16:11:42.308Z,15.00756,79.678821,15.017889,79.699113,7.1
TRIP-34431,DRV-069,2024-06-15T02:07:43.031Z,15.105799,79.814904,15.085579,79.849483,13.23
TRIP-17467,DRV-038,2024-06-22T10:06:20.529Z,15.137801,79.814929,15.131615,79.767783,13.28
TRIP-16886,DRV-039,2024-06-17T05:47:32.522Z,15.14041,79.734945,15.088668,79.724129,11.47
TRIP-33575,DRV-080,2024-06-09T05:11:51.590Z,15.033236,79.767437,15.019794,79.794259,9.78
TRIP-35610,DRV-006,2024-06-19T21:31:39.178Z,15.047133,79.740873,15.076278,79.765647,10.84
TRIP-30565,DRV-044,2024-06-22T13:15:10.914Z,15.021687,79.675589,15.012284,79.694477,8.06
TRIP-02129,DRV-097,2024-06-23T19:19:58.098Z,15.057235,79.637281,15.152191,79.612877,19.34
TRIP-28158,DRV-038,2024-06-22T09:29:08.065Z,15.071678,79.747168,15.062107,79.756107,8.3
TRIP-17321,DRV-055,2024-06-24T21:20:40.705Z,14.964632,79.707631,14.970362,79.73295,9.76
TRIP-06939,DRV-054,2024-06-12T09:53:47.450Z,15.039124,79.755622,15.050727,79.766747,7.83
TRIP-16797,DRV-074,2024-06-25T03:00:32.407Z,15.138979,79.643354,15.130877,79.64201,6.13
TRIP-04584,DRV-047,2024-06-08T21:28:27.445Z,14.962711,79.780237,14.926067,79.797576,12.93
TRIP-17935,DRV-030,2024-06-03T15:17:46.470Z,15.076941,79.70131,15.063706,79.702898,5.83
TRIP-18273,DRV-057,2024-06-14T02:56:05.142Z,15.077867,79.652902,15.04771,79.660049,12.05
TRIP-28516,DRV-081,2024-06-11T10:03:11.547Z,15.085653,79.800136,15.03521,79.770442,14.34
TRIP-49748,DRV-058,2024-06-12T04:44:38.674Z,15.066007,79.781917,15.053962,79.731359,15.81
TRIP-33012,DRV-025,2024-06-02T11:10:54.560Z,15.056389,79.636296,15.093916,79.571071,17.79
TRIP-47320,DRV-065,2024-06-19T06:44:39.858Z,14.970066,79.820522,14.966648,79.796419,8.92
TRIP-07451,DRV-093,2024-06-21T06:57:20.205Z,15.08672,79.722996,15.073027,79.725151,6.89
TRIP-03352,DRV-065,2024-06-14T18:23:24.133Z,15.103982,79.651999,15.100088,79.648123,5.75
TRIP-14339,DRV-077,2024-06-07T07:32:24.062Z,15.107594,79.746414,15.082923,79.746729,8.68
TRIP-00788,DRV-080,2024-06-27T16:14:12.513Z,15.135501,79.633525,15.131675,79.627586,4.22
TRIP-16627,DRV-097,2024-06-04T02:03:31.178Z,15.005044,79.707652,14.991622,79.733968,8.29
TRIP-16541,DRV-065,2024-06-09T20:37:51.998Z,14.993222,79.774331,15.028992,79.755157,10.56
TRIP-00540,DRV-003,2024-06-30T11:11:42.019Z,15.123579,79.770645,15.146959,79.754426,8
TRIP-04187,DRV-080,2024-06-28T07:58:02.444Z,15.029329,79.746678,14.99053,79.758723,12.61
TRIP-08583,DRV-063,2024-06-22T22:01:02.199Z,15.041078,79.627205,14.98684,79.597128,18.13
TRIP-18927,DRV-018,2024-06-01T09:29:57.532Z,15.08449,79.750028,15.070219,79.763066,10.09
TRIP-35448,DRV-015,2024-06-15T05:50:25.216Z,14.97841,79.818523,14.998461,79.797974,8.57
TRIP-20711,DRV-002,2024-06-06T19:36:01.564Z,15.043427,79.633024,15.038032,79.613051,8.99
TRIP-25227,DRV-051,2024-06-21T07:45:26.968Z,14.962975,79.726974,14.938675,79.702431,9.24
TRIP-37274,DRV-003,2024-06-09T04:16:34.403Z,15.00152,79.774181,14.991105,79.761443,9.09
TRIP-08011,DRV-049,2024-06-16T09:08:54.173Z,15.032383,79.671201,15.010803,79.652569,8.45
TRIP-39063,DRV-057,2024-06-05T13:32:52.681Z,15.038672,79.669978,15.068398,79.701862,12.14
TRIP-30184,DRV-086,2024-06-06T18:26:41.502Z,15.036129,79.802805,15.025285,79.765139,11.58
TRIP-14410,DRV-096,2024-06-10T04:26:26.338Z,14.981954,79.642706,14.984412,79.678538,9.99
TRIP-18980,DRV-017,2024-06-16T04:34:01.342Z,14.960882,79.679012,14.958009,79.649396,8.68
TRIP-45596,DRV-095,2024-06-02T20:24:31.263Z,15.012722,79.728103,15.010861,79.736578,5.47
TRIP-49874,DRV-034,2024-06-10T11:15:10.334Z,15.017712,79.715768,15.041093,79.730757,11.3
TRIP-24998,DRV-042,2024-06-22T21:20:18.208Z,15.083333,79.780611,15.005436,79.771009,15.96
TRIP-38256,DRV-012,2024-06-16T03:19:29.294Z,14.97569,79.624191,14.939477,79.63252,10.01
TRIP-09291,DRV-040,2024-06-22T02:10:53.217Z,15.125408,79.759512,15.139089,79.761006,7.85
TRIP-30504,DRV-064,2024-06-23T15:32:29.138Z,15.026165,79.692401,15.008984,79.645264,12.96
TRIP-17800,DRV-017,2024-06-14T11:25:37.847Z,15.041118,79.694895,15.018248,79.66747,8.12
TRIP-11705,DRV-036,2024-06-26T06:25:02.559Z,14.979705,79.795334,14.978924,79.812137,6.29
TRIP-49229,DRV-055,2024-06-07T09:22:54.117Z,15.122067,79.649086,15.108214,79.689479,11.76
TRIP-27518,DRV-047,2024-06-09T13:01:45.201Z,15.122395,79.763983,15.101898,79.744649,10.27
TRIP-44162,DRV-043,2024-06-12T00:16:38.951Z,15.103273,79.691756,15.097413,79.637445,12.39
TRIP-31737,DRV-080,2024-06-09T10:35:00.116Z,15.103436,79.699753,15.131646,79.686052,10.21
TRIP-38699,DRV-090,2024-06-28T14:00:06.459Z,15.079381,79.70932,15.067211,79.700732,7.17
TRIP-11099,DRV-011,2024-06-05T22:54:14.222Z,15.156503,79.686808,15.182684,79.725505,12.91
TRIP-40647,DRV-019,2024-06-05T06:01:29.365Z,15.05476,79.816172,15.036114,79.817423,7.62
TRIP-32987,DRV-085,2024-06-22T20:17:01.822Z,15.088333,79.722662,15.09442,79.687286,11.41
TRIP-06554,DRV-081,2024-06-16T14:59:27.895Z,15.09543,79.704736,15.103275,79.618379,20.19
TRIP-05283,DRV-021,2024-06-20T01:51:38.114Z,14.979448,79.776599,14.877585,79.710741,22.72
TRIP-26019,DRV-082,2024-06-18T02:44:18.097Z,15.148914,79.730851,15.105601,79.690696,15.67
TRIP-47094,DRV-076,2024-06-06T23:21:17.540Z,15.02178,79.698842,14.991995,79.657321,13.63
TRIP-02106,DRV-033,2024-06-07T16:21:25.323Z,15.032477,79.706229,15.016667,79.720524,6.82
TRIP-34036,DRV-052,2024-06-12T04:44:28.046Z,14.991313,79.804213,15.034301,79.827695,15.07
TRIP-30738,DRV-004,2024-06-05T05:05:45.982Z,15.065849,79.699647,15.110228,79.700315,13.85
TRIP-49677,DRV-013,2024-06-22T03:52:16.726Z,15.088955,79.723082,15.082239,79.716704,4.5
TRIP-31368,DRV-015,2024-06-02T11:03:25.651Z,15.149732,79.671503,15.192165,79.706196,13.81
TRIP-00798,DRV-064,2024-06-13T15:24:06.660Z,14.985144,79.694524,15.018182,79.741947,14.12
TRIP-19361,DRV-046,2024-06-18T03:18:57.671Z,15.11209,79.804046,15.128313,79.801678,7.25
TRIP-48373,DRV-040,2024-06-22T07:59:19.034Z,15.068217,79.706786,15.132763,79.752064,19.53
TRIP-02998,DRV-066,2024-06-25T22:03:22.782Z,14.99917,79.744202,15.017519,79.727986,10.28
TRIP-00073,DRV-021,2024-06-11T09:26:04.876Z,15.095647,79.792943,15.076885,79.779418,9.4
TRIP-04704,DRV-072,2024-06-07T22:44:29.563Z,15.008207,79.655943,15.019161,79.671866,8.05
TRIP-49354,DRV-089,2024-06-28T01:44:47.786Z,15.111539,79.813628,15.073029,79.752019,17.61
TRIP-40053,DRV-009,2024-06-19T03:51:50.030Z,15.0742,79.820458,15.061758,79.812002,6.49
TRIP-12820,DRV-072,2024-06-03T16:09:24.513Z,15.104658,79.700724,15.118904,79.712824,5.69
TRIP-45773,DRV-014,2024-06-13T09:22:28.638Z,14.96562,79.779454,14.952943,79.788124,9.27
TRIP-49295,DRV-078,2024-06-25T15:30:53.725Z,15.032301,79.721318,14.998233,79.695935,10.94
TRIP-34643,DRV-006,2024-06-13T11:11:57.713Z,15.029825,79.814584,15.117191,79.794699,17.94
TRIP-48772,DRV-018,2024-06-30T10:10:53.327Z,15.094366,79.737898,15.092929,79.722612,7.59
TRIP-26697,DRV-076,2024-06-17T10:59:08.561Z,15.0531,79.799316,15.075431,79.809529,7.97
TRIP-21790,DRV-030,2024-06-12T08:44:15.073Z,15.02615,79.818137,15.0397,79.856847,11.55
TRIP-36729,DRV-050,2024-06-02T15:44:24.612Z,15.102672,79.639986,15.106807,79.674138,9.16
TRIP-18886,DRV-036,2024-06-25T10:23:53.051Z,14.963643,79.667,14.99691,79.60597,15.51
TRIP-37404,DRV-070,2024-06-25T00:56:39.159Z,15.15389,79.703621,15.12214,79.743871,15.18
TRIP-13555,DRV-010,2024-06-25T21:41:03.408Z,15.010072,79.741907,15.010536,79.732413,7.77
TRIP-41783,DRV-014,2024-06-21T15:47:40.347Z,14.962371,79.734746,14.965515,79.682479,12.18
TRIP-21946,DRV-095,2024-06-16T18:38:57.285Z,15.084022,79.709385,15.109124,79.717721,8.4
TRIP-08527,DRV-005,2024-06-14T15:15:06.290Z,14.972412,79.637473,14.989159,79.632452,5.44
TRIP-16805,DRV-059,2024-06-17T15:06:28.628Z,14.99923,79.770372,15.001721,79.767655,6.56
TRIP-24424,DRV-029,2024-06-09T10:15:33.968Z,15.087596,79.746227,15.086946,79.768254,7.31
TRIP-41199,DRV-042,2024-06-13T17:58:52.743Z,15.015824,79.730794,15.049317,79.718907,12.13
TRIP-22553,DRV-015,2024-06-15T02:07:43.605Z,15.149106,79.815578,15.153323,79.831077,8.68
TRIP-09566,DRV-054,2024-06-08T05:58:47.161Z,15.038608,79.696809,15.037425,79.678,7.15
TRIP-31312,DRV-092,2024-06-15T01:39:59.612Z,15.000432,79.635766,14.982169,79.622744,8.26
TRIP-07559,DRV-036,2024-06-21T19:53:34.252Z,15.024856,79.820807,15.030962,79.840809,10.14
TRIP-13935,DRV-087,2024-06-16T09:00:01.939Z,15.150414,79.741979,15.15216,79.69976,11.02
TRIP-04464,DRV-021,2024-06-05T06:43:28.005Z,15.010791,79.710633,15.019757,79.731184,7.26
TRIP-02747,DRV-100,2024-06-04T02:25:02.807Z,15.140211,79.666585,15.099899,79.651959,11.42
TRIP-03712,DRV-009,2024-06-07T23:02:48.496Z,15.141082,79.672395,14.994729,79.62402,32.27
TRIP-43124,DRV-072,2024-06-22T06:13:50.891Z,14.999001,79.655018,14.991989,79.745774,23.12
TRIP-30814,DRV-041,2024-06-09T09:17:46.039Z,14.997436,79.687713,14.981354,79.645509,12.08
TRIP-07768,DRV-018,2024-06-23T13:02:17.223Z,15.08962,79.734895,15.046688,79.82774,18.31
TRIP-44829,DRV-079,2024-06-04T14:40:59.285Z,14.989066,79.621507,14.975721,79.594244,7.74
TRIP-27299,DRV-057,2024-06-16T12:02:00.084Z,15.129647,79.667669,15.126123,79.656659,7.26
TRIP-11295,DRV-025,2024-06-18T20:14:03.600Z,14.989951,79.800607,14.973901,79.869917,16.21
TRIP-44762,DRV-033,2024-06-13T10:07:00.479Z,15.028129,79.755073,15.095747,79.808364,21.41
TRIP-01429,DRV-051,2024-06-26T14:35:43.250Z,15.098034,79.739351,15.12349,79.747066,9.16
TRIP-25236,DRV-038,2024-06-05T09:04:50.703Z,15.111358,79.751717,15.110243,79.769826,7.46
TRIP-02486,DRV-011,2024-06-04T07:35:18.575Z,15.048013,79.71294,15.004481,79.70049,10.24
TRIP-20585,DRV-047,2024-06-05T16:16:24.432Z,14.988414,79.736337,14.999018,79.752744,8.46
TRIP-01171,DRV-090,2024-06-12T01:22:26.276Z,15.066911,79.675638,15.087644,79.672387,7.28
TRIP-08440,DRV-050,2024-06-10T14:20:47.823Z,15.051559,79.704188,15.018831,79.620795,18.14
TRIP-06597,DRV-044,2024-06-16T10:11:56.067Z,15.044044,79.665783,15.047584,79.675839,5.8
TRIP-35257,DRV-011,2024-06-19T15:50:17.292Z,15.02577,79.728001,15.024497,79.707434,8.04
TRIP-28504,DRV-019,2024-06-04T18:12:53.290Z,14.998195,79.662272,14.968494,79.659011,9.26
TRIP-32760,DRV-022,2024-06-13T14:20:20.945Z,15.148783,79.769102,15.162822,79.710576,13.07
TRIP-30688,DRV-015,2024-06-10T11:51:09.917Z,14.967067,79.758459,14.971857,79.73031,8.47
TRIP-15973,DRV-037,2024-06-19T07:23:02.032Z,14.991336,79.731954,14.990291,79.713543,6.63
TRIP-17605,DRV-001,2024-06-03T02:05:14.382Z,15.126097,79.691538,15.134822,79.648477,10.09
TRIP-12800,DRV-009,2024-06-17T02:50:53.557Z,15.089442,79.708765,15.103547,79.7366,8.63
TRIP-43646,DRV-026,2024-06-10T05:42:39.784Z,14.971118,79.715062,14.947981,79.713425,8.42
TRIP-35599,DRV-033,2024-06-23T22:45:56.526Z,15.041264,79.779604,15.033871,79.810758,10.25
TRIP-03576,DRV-061,2024-06-29T06:41:12.620Z,15.027817,79.751367,15.003001,79.814216,15.83
TRIP-16041,DRV-093,2024-06-29T03:57:19.822Z,14.961448,79.623849,14.978691,79.656542,9.63
TRIP-44552,DRV-048,2024-06-04T06:02:44.581Z,14.981587,79.742032,14.967927,79.717843,10.03
TRIP-47880,DRV-003,2024-06-12T03:04:57.636Z,15.068581,79.718404,15.082806,79.733619,9.26
TRIP-24777,DRV-100,2024-06-06T20:49:32.574Z,15.134983,79.623698,15.137608,79.606434,5.96
TRIP-26079,DRV-097,2024-06-07T12:56:25.545Z,15.143757,79.788584,15.163932,79.80237,7.05
TRIP-34984,DRV-095,2024-06-19T15:39:25.988Z,14.960415,79.704941,14.978166,79.809433,22.01
TRIP-41073,DRV-070,2024-06-08T02:35:36.607Z,15.004652,79.785766,15.044855,79.823543,14.15
TRIP-46514,DRV-021,2024-06-02T05:04:02.019Z,15.038224,79.774389,15.044007,79.764356,6.26
TRIP-09751,DRV-031,2024-06-14T02:56:30.148Z,14.961561,79.816927,14.962768,79.713414,19.82
TRIP-08689,DRV-043,2024-06-05T04:54:50.131Z,14.993681,79.629891,15.018768,79.605856,9.74
TRIP-44775,DRV-068,2024-06-17T21:04:23.317Z,15.129267,79.731814,15.217216,79.81971,23.97
TRIP-34815,DRV-033,2024-06-03T19:33:40.861Z,15.067091,79.686625,15.025195,79.697167,9.61
TRIP-24608,DRV-037,2024-06-04T07:13:34.041Z,15.130917,79.796262,15.087759,79.780355,12.04
TRIP-06168,DRV-051,2024-06-17T19:34:38.822Z,15.151076,79.746792,15.146211,79.755667,5.73
TRIP-42127,DRV-014,2024-06-14T14:31:27.391Z,15.036685,79.678045,15.000568,79.655275,10.88
TRIP-04799,DRV-076,2024-06-02T11:37:43.231Z,15.071798,79.808636,15.09647,79.843064,10.92
TRIP-03968,DRV-035,2024-06-10T07:41:40.295Z,15.110845,79.774377,15.164014,79.915082,25.36
TRIP-18724,DRV-083,2024-06-29T09:38:19.843Z,14.988091,79.624747,14.988988,79.648646,8.73
TRIP-13991,DRV-077,2024-06-28T09:55:56.025Z,15.001234,79.689911,15.031524,79.714195,12.48
TRIP-29125,DRV-043,2024-06-07T17:24:46.025Z,15.025476,79.74964,14.987979,79.723798,11.07
TRIP-46326,DRV-014,2024-06-29T07:18:22.405Z,15.142694,79.759097,15.102391,79.720804,15.57
TRIP-43270,DRV-050,2024-06-10T08:54:08.767Z,15.121711,79.63049,15.161245,79.57891,17.03
TRIP-16823,DRV-079,2024-06-16T08:13:28.531Z,15.058088,79.706574,15.067767,79.743691,10.11
TRIP-35530,DRV-031,2024-06-22T08:06:32.648Z,15.13934,79.621738,15.260874,79.69028,24.95
TRIP-02319,DRV-035,2024-06-06T20:21:13.831Z,15.052963,79.635921,15.012637,79.68164,17.64
TRIP-46569,DRV-062,2024-06-25T19:36:40.559Z,14.978065,79.724919,14.918914,79.710738,13.43
TRIP-35129,DRV-011,2024-06-28T16:08:40.948Z,15.094546,79.642375,15.101479,79.616243,9.32
TRIP-48244,DRV-056,2024-06-08T22:18:35.758Z,15.034206,79.782327,15.023814,79.784544,7.41
TRIP-09052,DRV-008,2024-06-15T23:53:39.025Z,15.095953,79.639323,15.110159,79.641925,5.76
TRIP-30858,DRV-010,2024-06-13T16:24:50.575Z,15.145587,79.647706,15.159261,79.641638,7.49
TRIP-19688,DRV-016,2024-06-30T00:52:15.373Z,15.043112,79.636231,15.058079,79.628105,6.6
TRIP-38621,DRV-073,2024-06-18T02:15:36.196Z,15.105322,79.801069,15.111226,79.83422,11.2
TRIP-09341,DRV-048,2024-06-05T15:43:32.764Z,15.12283,79.756805,15.142733,79.750142,8.42
TRIP-15559,DRV-035,2024-06-21T16:17:41.339Z,15.094468,79.72565,15.084455,79.721177,6.72
TRIP-22213,DRV-012,2024-06-30T22:58:31.901Z,15.156017,79.742155,15.200837,79.737036,11.4
TRIP-47818,DRV-077,2024-06-12T13:20:41.200Z,15.056309,79.701262,15.0546,79.673392,8.46
TRIP-48898,DRV-092,2024-06-19T02:41:35.901Z,14.971608,79.765586,14.965026,79.772112,5.58
TRIP-18238,DRV-037,2024-06-29T22:34:45.356Z,15.063158,79.769075,15.04605,79.748257,8.39
TRIP-35675,DRV-074,2024-06-22T16:12:11.027Z,15.151716,79.679002,15.141338,79.67712,7.32
TRIP-04229,DRV-035,2024-06-22T19:53:53.281Z,15.055866,79.794244,15.049628,79.777677,6.46
TRIP-31800,DRV-007,2024-06-02T17:34:27.896Z,15.04801,79.664249,15.066823,79.698129,9.8
TRIP-06157,DRV-075,2024-06-22T18:17:26.439Z,14.965622,79.710551,15.060185,79.726284,22.13
TRIP-25296,DRV-093,2024-06-05T02:46:37.708Z,15.137147,79.749164,15.167848,79.733064,10.37
TRIP-20778,DRV-056,2024-06-20T13:11:02.657Z,15.012104,79.760973,15.010322,79.747871,7.11
TRIP-39645,DRV-052,2024-06-25T21:14:28.966Z,14.975591,79.793027,14.953623,79.774906,9.74
TRIP-15762,DRV-084,2024-06-14T12:39:38.865Z,14.964379,79.747951,14.983507,79.740139,9.16
TRIP-28520,DRV-004,2024-06-14T02:53:20.936Z,15.069828,79.804135,15.101785,79.824257,9.91
TRIP-42247,DRV-032,2024-06-07T11:11:21.428Z,15.05921,79.777423,15.060604,79.75581,7.62
TRIP-46210,DRV-066,2024-06-24T22:23:36.223Z,15.036924,79.724332,14.99281,79.72262,12.28
TRIP-09599,DRV-053,2024-06-08T04:22:35.858Z,15.002833,79.762459,15.049441,79.771779,10.23
TRIP-48403,DRV-082,2024-06-12T06:20:13.988Z,15.056233,79.732279,15.056173,79.75235,7.54
TRIP-41594,DRV-039,2024-06-29T00:59:31.997Z,14.990733,79.719829,14.960299,79.819416,20.58
TRIP-07963,DRV-015,2024-06-12T07:39:27.966Z,15.12708,79.803024,15.157537,79.811632,9.6
TRIP-14243,DRV-078,2024-06-16T20:03:13.086Z,15.131405,79.754015,15.134887,79.762242,5.97
TRIP-32181,DRV-016,2024-06-08T02:57:02.329Z,15.138911,79.643028,15.165993,79.64806,8.94
TRIP-40622,DRV-012,2024-06-20T20:44:42.468Z,15.151356,79.801432,15.169486,79.798616,6.91
TRIP-37760,DRV-039,2024-06-07T15:19:03.268Z,15.101128,79.638935,15.107283,79.652038,6.56
TRIP-21167,DRV-001,2024-06-28T03:01:27.354Z,14.966738,79.664116,14.914586,79.661577,13.77
TRIP-09886,DRV-098,2024-06-22T02:25:25.738Z,15.069049,79.718482,15.074568,79.727239,4.95
TRIP-32660,DRV-081,2024-06-13T01:11:40.732Z,15.116135,79.697015,15.098856,79.719486,11.16
TRIP-35521,DRV-046,2024-06-06T04:54:45.045Z,14.975636,79.711385,14.987029,79.694723,8.26
TRIP-34962,DRV-061,2024-06-23T20:11:31.428Z,15.055278,79.62274,15.014098,79.63845,10.05
TRIP-47180,DRV-052,2024-06-24T05:25:34.326Z,15.082659,79.651391,15.093958,79.659432,5.67
TRIP-46999,DRV-026,2024-06-11T14:13:58.296Z,15.054544,79.800313,15.063804,80.017821,39.88
TRIP-06115,DRV-084,2024-06-21T18:00:48.669Z,15.09469,79.685413,15.149319,79.658737,14.28
TRIP-34633,DRV-032,2024-06-28T17:33:57.625Z,15.043075,79.641886,15.091787,79.659578,12.05
TRIP-19206,DRV-076,2024-06-03T05:31:51.070Z,14.991909,79.741921,14.949282,79.765313,11.54
TRIP-41952,DRV-016,2024-06-02T15:24:39.448Z,15.12969,79.763171,15.126449,79.810695,10.69
TRIP-30936,DRV-009,2024-06-13T11:27:22.771Z,15.068395,79.782785,15.112158,79.770545,11.85
TRIP-03719,DRV-036,2024-06-27T02:12:00.264Z,15.129674,79.764208,15.062876,79.76759,15.51
TRIP-09234,DRV-056,2024-06-22T12:20:15.632Z,15.099754,79.811689,15.084117,79.763539,12.77
TRIP-49969,DRV-054,2024-06-06T04:41:20.068Z,14.986419,79.644016,14.973898,79.65048,5.5
TRIP-48265,DRV-074,2024-06-21T20:28:35.831Z,15.075292,79.660341,15.05514,79.664916,7.1
TRIP-20523,DRV-080,2024-06-24T04:35:52.188Z,15.097499,79.62981,15.123047,79.671269,12.44
TRIP-40955,DRV-072,2024-06-13T22:02:52.290Z,15.123582,79.697537,15.129017,79.685021,7.07
TRIP-20125,DRV-002,2024-06-19T06:09:52.291Z,15.156031,79.645294,15.130643,79.652343,8.65
TRIP-00795,DRV-003,2024-06-18T03:27:16.661Z,15.057259,79.653826,15.073117,79.64432,8.44
TRIP-33896,DRV-075,2024-06-06T21:46:30.481Z,15.157309,79.703737,15.162699,79.720428,6.45
TRIP-41481,DRV-055,2024-06-03T12:10:19.357Z,15.058477,79.630149,15.012044,79.658546,11.74
TRIP-26341,DRV-051,2024-06-09T11:03:28.693Z,15.054882,79.68004,15.032793,79.644517,12.83
TRIP-16905,DRV-049,2024-06-23T06:45:01.938Z,15.063651,79.813474,15.062718,79.816786,5.24
TRIP-02038,DRV-086,2024-06-26T05:07:19.180Z,15.015383,79.769552,14.996548,79.75167,9.39
TRIP-47666,DRV-015,2024-06-11T05:46:41.287Z,15.031899,79.788602,15.018194,79.810071,7.86
TRIP-07924,DRV-066,2024-06-10T00:41:16.145Z,15.029554,79.804066,14.994728,79.830627,13.07
TRIP-47254,DRV-012,2024-06-18T09:28:34.954Z,15.102674,79.733112,15.154324,79.704948,14.62
TRIP-24943,DRV-083,2024-06-01T19:49:37.762Z,15.061672,79.692565,15.05828,79.743867,13.56
TRIP-03845,DRV-098,2024-06-19T01:16:09.218Z,15.03772,79.799078,14.992828,79.73496,15.81
TRIP-46613,DRV-049,2024-06-19T16:29:27.678Z,15.113056,79.811163,14.9873,79.671494,36.1
TRIP-01594,DRV-022,2024-06-28T02:18:15.559Z,15.106427,79.748115,15.12547,79.721311,8.39
TRIP-16504,DRV-064,2024-06-08T21:44:39.950Z,15.104564,79.777669,15.113183,79.741875,12.18
TRIP-33874,DRV-074,2024-06-19T23:17:49.578Z,15.070527,79.735401,15.09454,79.782367,10.84
