timestamp,location,sensor,value
2024-03-29T17:28:00.000Z,zone-b,light,836.5
2024-03-29T17:46:00.000Z,zone-c,humidity,34.1
2024-03-29T18:36:00.000Z,zone-b,humidity,78
2024-03-29T20:34:00.000Z,zone-b,pressure,996
2024-03-29T21:08:00.000Z,zone-a,pressure,1000
2024-03-29T22:38:00.000Z,zone-c,humidity,55.3
2024-03-30T02:23:00.000Z,zone-a,temperature,30.3
2024-03-30T02:57:00.000Z,zone-d,light,828.7
2024-03-30T03:56:00.000Z,zone-d,humidity,30.4
2024-03-30T04:28:00.000Z,zone-c,temperature,21.3
2024-03-30T07:17:00.000Z,zone-a,light,525.9
2024-03-30T07:25:00.000Z,zone-b,temperature,29.8
2024-03-30T08:48:00.000Z,zone-c,pressure,1005.8
2024-03-30T09:19:00.000Z,zone-a,humidity,66.6
2024-03-30T13:19:00.000Z,zone-b,light,617.4
2024-03-30T13:43:00.000Z,zone-d,pressure,1017.8
2024-03-30T14:07:00.000Z,zone-d,temperature,29.9
2024-03-30T15:47:00.000Z,zone-c,light,840.4
