timestamp,location,sensor,value
2024-03-29T18:18:00.000Z,zone-b,humidity,64.7
2024-03-29T19:33:00.000Z,zone-d,humidity,53.1
2024-03-29T20:02:00.000Z,zone-a,temperature,28.5
2024-03-29T21:38:00.000Z,zone-b,pressure,1009.6
2024-03-29T21:58:00.000Z,zone-c,temperature,20.9
2024-03-29T22:48:00.000Z,zone-c,light,174.2
2024-03-29T23:39:00.000Z,zone-a,pressure,1011.7
2024-03-30T01:36:00.000Z,zone-a,humidity,61.3
2024-03-30T02:22:00.000Z,zone-a,light,302.4
2024-03-30T03:24:00.000Z,zone-b,temperature,17.5
2024-03-30T05:52:00.000Z,zone-c,pressure,1006.2
2024-03-30T06:10:00.000Z,zone-b,light,252.1
2024-03-30T07:29:00.000Z,zone-b,humidity,35.2
2024-03-30T08:54:00.000Z,zone-d,light,554.4
2024-03-30T11:56:00.000Z,zone-d,pressure,996.8
2024-03-30T12:17:00.000Z,zone-d,temperature,29.9
2024-03-30T15:04:00.000Z,zone-c,humidity,53.8
